ix1,iy1,iz1,E111,E112,E113,E121,E122,E123,E131,E132,E133,E211,E212,E213,E221,E222,E223,E231,E232,E233,E311,E312,E313,E321,E322,E323,E331,E332,E333,trueE,ECube2,sumE
5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0.190135,0.313175,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09146,0.190135,0.613856
16,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52588,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8792,0,1.52588
4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51891,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65622,0.465927,4.17966
13,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07641,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29422,0,2.07641
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21117,0,0,0,0,0,0,0,0,0.116568,0,0,0,0,2.69715,0.116568,2.32774
7,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98014,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58888,0,1.98014
12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45457,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1689,0.438858,3.99643
13,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790805,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00946,0.336806,1.42939
3,9,4,0,0,0,0,0,0,0,0,0,0,0.171161,0,0,0.932238,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14268,0.171161,1.1034
1,9,4,0,0,0,0,0,0,0,0,0,0,0.15251,0,0,3.3061,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38843,0.15251,3.45861
7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432518,0,0,0,0,0,0,0,0,0.127897,0,0,0,0,1.75791,0.285638,0.962981
11,14,6,0,0,0,0,0,0,0,0.261174,0,0,0,0,0,1.64902,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38321,0.261174,1.91019
10,13,8,0,0,0,0,0.162362,0,0,0,0,0,0,0,0,3.82846,0,0,0,0,0,0,0.115503,0,0,0,0,0,0,3.34092,0.162362,4.10633
12,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29034,0,0,0,0,0,0,0,0,0,0,0.297065,0,0,4.18282,0.297065,2.71304
15,11,1,0,0,0,0,0,0,0,0.203796,0,0,0,0,0,1.49637,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41295,0.223694,1.92386
6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551499,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13312,0.264876,0.816376
15,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690053,0.202286,1.0675
3,5,2,0,0,0,0,0,0,0,0,0,0,0.161998,0,0,0.713827,0,0,0,0,0,0,0,0,0.412085,0,0,0,0,3.40654,0.412085,1.28791
2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51726,0,0,0.724416,0,0,0,0,0,0,0,0,0,0,3.71237,0.724416,2.35251
9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35544,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20265,0.423823,3.77927
13,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02559,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84147,0.368332,4.39392
9,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09581,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06396,0.278245,2.48457
2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32338,0,0,0,0,0,0,0,0.14861,0,0,0,0,0,2.67651,0.20531,2.85741
8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61617,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22165,0.335078,1.95125
15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.241509,1.38465,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19655,0.241509,1.62615
16,4,2,0,0,0,0,0,0,0,0,0,0.225322,0,0,0.168059,3.08399,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86324,0.225322,3.67081
16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79462,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34939,0,1.79462
14,4,6,0,0,0,0,0,0,0,0,0,0,0.896147,0,0,4.53143,0,0,0,0,0,0.177647,0,0,0,0,0,0,0,5.95593,0.896147,6.12282
14,6,5,0.222186,0,0,0,0,0,0,0,0,0,0,0,0,0.659334,0,0,0,0,0,0,0,0,0,0,0,0.154411,0,0.849408,0.222186,1.28516
11,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62067,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57501,0.110027,1.73069
4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10611,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03073,0.339023,1.44514
9,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42522,0,0,0.666449,0,0,0,0,0,0,0,0,0,0,2.15676,0.666449,2.09167
4,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62105,0.244332,0,0,0,0,0,0,0,0,0,0,0,0,1.87256,0.244332,2.22186
13,12,3,0,0,0,0.187632,0,0,0,0,0,0,0,0,0,2.65068,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58319,0.187632,2.83831
15,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72932,0.153131,0,0,0,0,0,0,0,0,0,0,0,0,4.84777,0.174462,5.05691
13,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34676,0,0,0,0,0,0,0,0,0.158714,0,0,0,0,3.38528,0.2439,3.74938
16,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55924,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56055,0,1.55924
6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04248,0,0,0,0,0,0,0,0,0,0,0,0.303021,0,0.77195,0.303021,1.55178
4,15,8,0,0,0,0.365854,0,0,0,0,0,0,0,0,0,1.57786,0,0,0,0,0,0,0,0,0.365998,0,0,0,0,1.61667,0.365998,2.48099
12,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67365,0,0,1.98697,0,0,0,0,0,0.302032,0,0,0,0,4.66881,1.98697,5.27734
3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44103,0,0,0,0.209592,0,0,0,0,0,0,0,0,0,2.53777,0.209592,2.65062
11,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25119,0,0,0,0,0,0,0,0,0,0,0,0,0,2.195,0.225073,2.47626
3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09836,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89838,0,2.09836
9,3,7,0,0,0,0,0,0,0,0,0.15953,0,0,0,0,0.832784,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06453,0.175344,1.16766
2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56417,0.213197,0,0,0,0,0,0,0,0,0,0,0,0,2.5724,0.213197,2.77737
11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76423,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51015,0.392739,3.15697
4,11,7,0,0,0,0,0,0,0,0,0,0,1.45989,0,0,2.90512,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40451,1.45989,4.71253
9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76703,0,0,0,0,0,0,0,0,0.158751,0,0,0,0,2.20516,0.172777,3.09856
10,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547142,0.42249,1.30666
14,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9123,0,0,0.244627,0,0,0,0,0,0,0,0,0,0,2.13711,0.337258,2.77982
10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67982,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46184,0.215997,1.89581
4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1.47821,2.55041,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62684,1.47821,4.42614
9,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329581,0,0.392358
3,6,5,0,0,0,0,0.867612,0,0,0,0,0,0,0,0,2.51382,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63379,0.867612,3.70655
2,11,9,0,0,0,0,0.559284,0,0,0,0,0,0,0,0,0.762592,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08816,0.559284,1.32188
3,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21078,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30122,0.458526,2.66931
1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86023,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06844,0.206489,4.06672
13,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630817,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74376,0.37207,1.10551
9,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3022,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96381,0,3.3022
6,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16464,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33865,0.268426,3.66176
11,15,8,0.346649,0,0,0,0,0,0,0,0,0,0,0,0,1.84418,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98655,0.346649,2.39554
13,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86276,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58876,0.311919,2.39787
15,13,7,0,0,0,0,0,0,0,0,0,0,0.106545,0,0,2.32329,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32755,0.274643,2.70448
3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.333118,1.60704,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6028,0.333118,2.07457
4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60584,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63232,0.347311,2.95315
9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990021,0.378898,1.29697
3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573675,0.140426,0.799986
3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08534,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44313,0.140993,2.60091
7,14,6,0,0,0,0,0.17712,0,0,0,0,0,0,0,0,4.99081,0,0,0,0,0,0,0,0,0.327867,0,0,0,0,4.94713,0.327867,5.49579
7,13,4,0,0,0,0,0.140929,0,0,0,0,0,0,0.18518,0,4.60708,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39926,0.230727,5.27572
11,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12171,0,0,0.26804,0,0,0,0,0,0,0,0,0,0,2.37692,0.26804,2.77632
10,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494266,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80418,0.258451,0.752718
2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0.111141,1.02994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839914,0.285755,1.42684
1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108447,0.197282,0.445863
12,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.265882,1.45119,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51667,0.265882,2.05158
11,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46711,0,0,0.422119,0,0,0,0,0,0,0,0,0,0,2.32323,0.422119,2.88923
1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08639,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37516,0.222518,2.44071
9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35462,0,0,0,0,0,0,0,0,0.385439,0,0,0,0,4.84293,0.385439,3.74006
11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.949,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61988,0,4.949
10,5,7,0,0,0,0,0,0,0.156972,0,0,0,0,0,0,2.40754,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34577,0.263519,3.12814
9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19845,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80595,0.321275,2.51972
2,13,2,0,0,0,0,0,0,0,0,0,0,0.176797,0,0,2.31166,0,0,0,0,0,0,0,0.112392,0,0,0,0,0,2.56575,0.197557,2.79841
4,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68926,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23405,0.350719,4.30034
2,10,7,0,0,0,0,0,0,0.110193,0,0,0,0,0,0,0.931637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746209,0.444556,1.48639
5,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46759,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00198,0.390807,2.85839
6,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26355,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33354,0.16955,1.58416
9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717094,0.271578,1.31828
15,11,2,0,0,0,0,0,0,0,0,0,0.29623,0.913743,0,0,2.59039,0,0,0,0,0,0,0,0,0.294183,0,0,0,0,3.44286,0.913743,4.09454
2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89423,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17176,0.553374,2.4476
13,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85901,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70912,0.283316,3.37303
14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87192,0,0,0,0,0,0,0,0.237282,0,0,0,0,0,1.91379,0.237282,2.54286
5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47307,0,0.451504,0,0,0,0,0,0,0,0,0,0,0,2.49772,0.451504,2.92457
6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203561,0.220661,0.505056
2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69575,0,0.166364,0,0,0,0,0,0,0,0,0,0,0,4.0799,0.166364,3.86211
8,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58984,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37416,0.286907,5.26236
5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2128,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62062,0.253213,3.46601
4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6038,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53996,0,1.6038
3,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0.503882,1.85102,0,0.491604,0,0,0,0,0,0,0,0,0,0,0,3.69469,0.503882,3.37018
8,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35393,0,0,0,0,0,0,0,0,0,0,0,0.111808,0,2.26746,0.111808,2.46574
3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66141,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40576,0.12603,1.78744
9,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10211,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97157,0.113875,2.21598
5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13062,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75436,0,2.13062
11,5,5,0,0,0,0,0.108833,0,0,0,0,0,0,0,0,0.864076,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1932,0.316073,1.28898
10,13,6,0,0,0,0,0.29009,0,0,0,0,0,0,0,0,3.51958,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37037,0.29009,3.80967
6,16,7,0,0,0,0,0,0,0,0,0,0,0.617633,0,0,3.53598,0,0,0,0,0,0.304814,0,0,0,0,0,0,0,4.3641,0.617633,4.60744
6,9,4,0,0,0,0,0,0,0,0,0,0,0,0.136177,0,1.68136,0,0,0,0,0,0,0,0,0,0,0,0.383678,0,1.36606,0.383678,2.58937
9,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6151,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12064,0.208898,3.0319
3,7,5,0,0,0,0,0,0,0,0,0,0,0,0.418071,0,2.30531,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69959,0.418071,2.72338
10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56065,0,0,0,0,0,0,0,0,0.137242,0,0,0,0,2.28466,0.25853,2.95642
16,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67299,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90116,0,2.67299
9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92716,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55839,0.184652,2.21595
5,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42317,0,0,0,0,0,0,0,0,0.375654,0,0,0,0,1.32661,0.375654,1.91427
3,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32653,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22901,0.575498,2.90203
13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7147,0,0,0,0,0,0,0,0,0.384156,0,0,0,0,3.4736,0.384156,2.20201
11,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0.615513,2.35242,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81227,0.615513,3.16062
1,16,5,0,0,0,0,0,0,0,0,0,0,0.36245,0,0,2.56755,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71699,0.36245,2.93
4,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40475,0,0,0,0,0,0,0,0,2.02933,0,0,0,0,5.10314,2.02933,5.64396
5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681614,0,0,0,0.380961,0,0,0,0,0,0,0,0,0.121447,2.11035,0.380961,1.39829
5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30188,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27463,0.408645,1.96998
12,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25988,0,0,0,0,0,0,0,0,0.211778,0,0,0,0,3.3213,0.211778,3.81997
11,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06728,0,0,0,0,0,0,0,0,0.236001,0,0,0,0,2.02529,0.236001,2.56906
10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.643,0,0,0,0,0,0,0.135189,0,0,0,0,0,0,1.79602,0.135189,1.77819
13,1,4,0,0,0,0,1.96052,0,0,1.35899,0,0,0,0,0,2.42786,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61627,1.96052,5.74737
6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579185,0,0,0,0,0,0.528757,0,0,0,0,0,0,0,1.89529,0.528757,1.10794
8,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76375,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65976,0.235032,3.49231
15,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04943,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90841,0.137686,2.31602
16,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89131,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98284,0,2.89131
14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24805,0,0,0,0,0,0,0,0.316474,0.239366,0,0,0,0,1.23667,0.316474,1.91455
6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.170473,0.183456,0.481449
13,5,9,0,0.290468,0,0,0,0,0,0,0,0,0,0,0,2.12992,0,0,0,0,0,0,0,0,0,0,0,0.17116,0,2.09037,0.290468,2.85577
13,9,7,0,0,0,0,0,0,0,0,0,0.134198,0,0,0,0.446883,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8107,0.323961,0.905041
11,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34134,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1573,0.379662,1.721
3,10,6,0,0,0,0,0,0.357224,0,0,0,0,0,0,0,3.06244,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06325,0.357224,3.59576
9,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52795,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71693,0,2.52795
11,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293223,0.166931,0.465218
15,8,4,0,0,0,0,0,0.410306,0,0,0,0,0,0,0,3.88215,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58037,0.410306,4.29245
5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80931,0,0,0.313464,0,0,0,0,0,0,0,0,0,0,3.19631,0.313464,3.5097
6,6,2,0,0,0.563225,0,0,0,0,0,0,0,0,0,0,1.21385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672155,0.563225,1.77708
10,12,4,0,0,0,0,0,0,0,0,0.312977,0,0,0,0,2.25903,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68383,0.312977,2.70262
9,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66516,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85116,0.246326,2.14093
12,13,7,0,0,0,0,0,0,0,0,0,0,1.47819,0,0,4.099,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10745,1.47819,7.17702
11,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67895,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16284,0,1.67895
6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888388,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04041,0.620686,1.69656
14,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83239,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3363,0.215194,4.17575
6,15,1,0,0,0,0,0,0,0,0,0,0,0.311978,0,0,3.70446,0.161629,0,0,0,0,0,0,0,0,0,0,0,0,3.77161,0.311978,4.17807
2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80557,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45234,0.327302,3.40955
10,13,7,0,0,0,0,0,0,0,0,0,0.187379,0,0,0,1.45752,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60137,0.187379,1.6449
6,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34852,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38468,0,2.34852
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908937,0,1.06995
12,4,6,0,0,0,0,0.184834,0,0,0,0,0,0,0,0,2.36896,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87313,0.184834,2.5538
14,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53985,0,0,0,0,0,0,0.151569,0,0.22486,0,0,0,0,2.36197,0.264506,2.30692
2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790518,0,0.209478
11,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0.241907,1.75298,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59144,0.241907,2.46688
2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0.303761,3.15293,0,0,0,0,0,0,0,0.280729,0,0,0,0,0,6.04159,0.303761,3.8409
16,11,5,0,0,0,0,0,0,0,0,0,0,0.201758,0,0,6.3285,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0743,0.201758,6.53026
11,5,9,0,0,0,0,0,0,0.100673,0,0,0,0,0,0,1.9802,0,0,0.338266,0,0,0,0,0,0,0,0,0,0,2.19083,0.338266,2.41914
1,3,8,0,0,0,0,0,0,0,0,0,0,0.326355,0,0,0.470791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636313,0.326355,1.01118
16,2,6,0,0,0,0,0,0,0,0,0,0,2.26853,0,0,2.87781,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2183,2.26853,5.14634
1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3755,0,0,0,0,0,0,0,0,0.873819,0,0,0,0,4.16971,0.873819,2.24932
3,12,5,0,0,0,0,0.10816,0,0,0,0,0,0,0,0,0.452938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598752,0.15225,0.849961
14,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847564,0.130359,1.13473
3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8911,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81016,0.120681,2.01178
11,10,2,0,0,0,0,0,0,0,0,0,0,0.186028,0,0,3.85161,0,0,0,0,0,0,0,0,0,0,0,0,0.964293,4.87593,0.964293,5.40269
13,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0.27676,2.2847,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92593,0.27676,2.69498
8,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66459,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32976,0.125739,2.89242
16,8,4,0,0,0,0,0,0.309877,0,0,0,0,0,0,0,0.595235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536377,0.309877,0.905112
4,13,4,0,0,0,0,0,0,0,0,0,0,0.27028,0,0.149834,2.71116,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16311,0.330658,3.46193
4,12,3,0,0,0,0,0,0.360991,0,0,0,0,0,0,1.17474,2.89907,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51694,1.17474,4.4348
12,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0.196081,1.47836,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11178,0.274402,1.94885
9,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65336,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8314,0.222748,2.87611
7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74535,0,0,1.56474,0,0,0,0,0,0,0,0,0,0,4.80428,1.56474,5.79708
7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0858,0.430946,0,0,0,0,0,0,0,0,0,0,0.119854,0,2.61367,0.430946,3.6366
12,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92374,0.385293,0,0,0,0,0,0,0,0,0,0,0,0,2.74799,0.385293,3.30903
