ix1,iy1,iz1,E111,E112,E113,E121,E122,E123,E131,E132,E133,E211,E212,E213,E221,E222,E223,E231,E232,E233,E311,E312,E313,E321,E322,E323,E331,E332,E333,trueE
15,15,8,0,0,0,0,0,0,0,0,0,0,0.331962,0,0,1.47879,0,0,0,0,0,0,0,0,0,0.170208,0,0,0,1.40362
8,1,2,0,0,0,0,0.145752,0,0,0,0,0,0,0,0,2.94393,0,0,0.394618,0,0,0,0,0,0,0,0,0,0,2.51353
4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06483,0,0,0.564501,0,0,0,0,0,0,0,0,0,0,2.73281
10,11,1,0,0,0,0,0,0,0,0,0,0,0,0.370217,0,1.30282,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45819
9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6752,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56718
7,11,1,0,0,0,0,0,0,0,0.507742,0,0,0,0,0,3.5116,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11036
9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68027,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79366
15,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553455,0,0,0,0,0,0,0,0,0.174573,0,0,0,0,0.530853
15,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71578,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43107
10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16933,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99685
10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14214,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18551
8,14,1,0,0.244769,0,0,0.2272,0,0,0,0,0,0,0,0,2.05861,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59532
14,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31708,0,0,0,0,0,0,0,0.15309,0,0,0,0,0,2.19024
3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11002,0,0,0,0,0,0.103711,0,0,0,0,0,0,0,1.43632
13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18998,0,0,0,0,0,0,0,0.349042,0,0,0,0,0,2.35054
9,11,7,0,0,0,0,0.18637,0,0,0.111408,0,0,0,0,0,1.6089,0,0,0,0,0,0,0,0.353395,0,0,0,0,0,1.57587
14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94905,0,0,0.199835,0,0,0,0,0,0,0,0,0,0,5.44179
13,11,6,0,0,0,0,0,0,0,0,0,0,0,0.465254,0,0.769731,0.170965,0,0,0,0,0,0,0,0,0,0,0,0,3.03526
10,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18761,0,0,0.338367,0,0,0.392325,0,0,0,0,0,0,0,1.30938
2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21314,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29453
6,4,8,0,0,0,0,0,0,0,0.366603,0,0,0,0,0,5.1868,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18987
11,9,6,0,0,0,0,0,0,0,0,0,0,0.890821,0,0,2.23554,0,0,0.418018,0,0,0,0,0,0,0,0,0,0,2.9012
6,1,8,0,0,0,0,0,0,0,0,0.261835,0,0,0,0,2.89311,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61655
6,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13124,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23788
13,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8195,0,0,0.215242,0,0,0,0,0,0,0,0,0,0,4.44901
7,2,3,0,0,0,0,0,0,0,0,0,0,1.77347,0,0,5.16891,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83883
11,16,5,0,0,0,0,0.327269,0,0,0,0,0,0,0,0,1.56081,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5257
11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.515343,1.43805,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13629
14,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68827,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49992
16,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88176,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25099
16,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661061
14,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0.110635,0.899998,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04507
3,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13815,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40695
1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6853,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70542
10,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400669,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70766
13,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07613,0,0,0,0,0.215177,0,0,0,0,0,0,0,0,1.31815
13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4856,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36563
6,13,8,0,0,0,0,0.122504,0,0,0,0,0,0,0,0,2.44656,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76906
6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.31188,2.13843,0.229077,0,0,0,0,0,0,0,0,0,0,0,0,2.81066
15,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33312,0.127953,0,0,0,0,0,0,0,0,0,0,0,0,1.21363
8,10,2,0,0,0,0,1.33678,0,0,0,0,0,0,0,0,2.01607,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87146
3,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79239,0,0,0,0,0,0,0,0,0.241237,0,0.122432,0,0,2.72603
11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59321,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6489
4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0529,0,0,0,0,0,0,0,0,0,0,0,0.402359,0,2.35244
5,2,6,0,0,0,0,0,0,0.199989,0,0,0,0,0,0,2.64623,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46017
2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891161
16,14,2,0,0.211223,0,0,0.192091,0,0,0,0,0,0,0,0,1.75992,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55958
15,16,3,0,0.619579,0,0,0,0,0,0,0,0,0,0,0,2.78674,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30946
5,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85649,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69549
10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31313,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65683
15,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14017,0,0,0,0,0,0,0,0,0,0,0.113044,0,0,1.75816
10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60587,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84628
6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15577,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9963
2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60646,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50122
4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824102
8,5,6,0,0,0,0,0.384447,0,0,0,0,0,0,0,0,2.2046,0,0,0,0,0,0,0,0,0,0,0.472845,0,0,2.50726
10,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98363,0,0,0.47182,0,0,0,0,0,0,0,0,0,0,2.7326
14,4,7,0,0,0,0,0,0,0,0,0,0,0.221724,0,0,1.89627,0,0,0,0,0,0,0,0,0.256545,0,0,0,0,2.18042
3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90306,0.435564,0,0,0,0,0,0,0,0,0,0,0,0,2.01365
12,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826421,0,0,0,0,0,0,0,0,0,0,0,0.283878,0,0.737587
6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30489,0,0,0.200305,0,0,0,0,0,0,0,0,0,0,3.33548
2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01499,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01784
16,6,2,0,0,0,0,0,0,0,0,0,0,0,0.158726,0,2.78964,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1136
15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52549,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88323
9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.37223,0.62367,0,0,0,0,0,0,0,0,0,0,0,0,0,2.247
6,6,2,0.356095,0,0,0,0,0,0,0,0,0,0,0,0,1.64082,0,0,0,0,0,0,0,0,0.450318,0,0,0,0,1.84585
2,4,8,0,0,0,0,0,0,0,0,0,0,0.336686,0,0.332274,2.82193,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83356
3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47761,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3908
7,1,3,0,0,0,0,0,0.289226,0,0,0,0,0,0,0,5.16458,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23246
15,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30856,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28809
6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339153,0,0,0,0,0,0,0,0,0.117806,0,0,0,0,0.219861
9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90413,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25648
14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805506
6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68726,0,0,0,0,0,0,0,0,0.492991,0,0,0,0,1.61689
11,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796002
12,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74744,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11794
11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9018
14,15,4,0,0,0,0.191983,0,0,0,0,0,0,0,0,0.847592,1.27063,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26103
14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3987,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10919
11,9,4,0,0,0,0,0,0,0,0,0,0,0.262227,0,0,1.19574,0,0,0,0,0,0,0,0,0.317044,0,0,0,0,2.35248
10,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95866,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72572
10,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44076,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89614
12,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39159,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7025
10,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926783
4,11,9,0,1.46757,0,0,0,0,0,0,0,0,0,0,0.408322,3.41664,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56401
7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725546
16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59829,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91171
12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14026,0,0,0,0,0,0,0,0,0,0.154419,0,0,0,0.992585
2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70731,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56359
3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550677,0.259793,0,0,0,0,0,0,0,0,0,0,0,0,0.21623
15,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43091,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21959
14,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45015,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35928
10,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80977,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95943
3,4,4,0,0,0,0,0,0,0,0,0,0.108607,0,0,0,3.31176,0,0,0.8297,0,0,0,0,0,0,0,0,0,0,4.27348
1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09708,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93215
4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37559,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46938
9,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724166,0,0,0,0,0,0,0.382759,0,0,0,0,0,0,0.437889
9,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95652,0,0,0.108986,0,0,0,0,0,0,0,0,0,0,2.22107
13,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73793,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96848
6,5,1,0,0,0,0,0,0,0,0.190668,0,0,0,0,0,2.07729,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31745
6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15995,0,0,0.246977,0,0,0,0,0,0,0,0,0,0,2.77524
3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64459,1.35065,0,0,0,0,0,0,0,0,0,0,0,0,5.65171
11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73613,0,0.27122,0,0,0,0,0,0,0,0,0,0,0,2.4329
9,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41642
1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9821,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86775
6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84939,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44889
10,1,5,0,0,0,0,0,0.316524,0,0,0,0,0,0,0,2.28775,0,0,0,0,0,0,0,0,0.246013,0,0,0,0,2.2186
11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70222,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63476
2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14442,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09698
10,14,8,0,0,0,0.131176,0,0,0,0,0,0,0,0,0,1.74993,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40957
6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60186,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62407
2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64119,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64404
8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977851,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16067
15,16,2,0,0,0,0,0,0,0,0,0,0,0.296756,0,0,1.9635,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92902
7,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26766,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14217
2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35482,0,0,0,0.165405,0,0,0,0,0.252616,0,0,0,0,2.1044
13,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78614,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39719
8,12,2,0,0,0,0,0.319413,0,0,0,0,0,0.465172,0,0,2.33706,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23654
13,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67521,0,0,0,0,0,0,0,0,0,0,0.121485,0,0,2.72345
6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45447,0,0,0,0,0,0,0,0,0.121124,0,0,0,0,2.41638
14,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27737,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30591
9,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56287,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74681
13,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14266,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0551
7,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29617,0,0,0.196718,0,0,0,0,0,0,0,0,0,0,2.10749
12,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69498,0,0,0,0,0,0.199346,0,0,0,0,0,0,0,2.34958
5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26977,0,0.347844,0,0,0,0,0,0,0,0,0,0,0,4.43299
13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51566,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34702
6,3,3,0,0,0,0,0,0,0,0.322577,0,0,0,0,0,3.38048,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56399
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78371,0,0,0,0.284306,0,0,0,0,0,0,0,0,0,1.69063
15,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13237,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93121
12,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26394,0,0,1.62935,0,0,0,0,0,0,0,0,0,0,4.04926
9,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82503,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66926
3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1496,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03081
7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25538,0,0,0.978993,0,0,0,0,0,0,0,0,0,0,7.2138
13,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411645
4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43972,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22286
6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466291,0,0,0.172235,0,0,0,0,0,0,0,0,0,0,0.300079
7,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762444
9,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98995,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6175
3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81501,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78979
2,1,5,0,0,0,0,0.926165,0,0,0,0,0,0,0,0,2.3009,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29772
6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826125
7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08407,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97385
5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0.141557,1.9885,0,0,0.344618,0,0,0,0,0,0,0,0,0,0,1.79831
16,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45782,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42843
11,9,7,0,0,0,0,0,0,0,0,0,0.28247,0,0,0,0.976811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954654
1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18648,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14024
6,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18855,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38448
1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338812
15,11,7,0,0,0,0,0,0,0,0.174552,0,0,0,0,0,0.406136,0,0.180608,0,0,0,0,0,0,0,0,0,0,0,0.296482
4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20215,2.18864,0,0,0,0,0,0,0,0,0,0,0,0,10.0397
16,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325143,0,0,0.119095,0,0,0,0,0,0,0,0,0,0,0.324418
13,14,2,0,0,0,0,0,0,0,0,0,0,0.181185,0,0,1.46823,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52435
2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54154,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5839
11,11,2,0,0.241153,0,0,0,0,0,0,0,0,0,0,0,3.16736,0,0,0.101565,0,0,0,0,0,0,0,0,0,0,3.43111
14,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47786,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44934
6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43637,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39343
5,13,2,0,0,0,0,0,0,0,0,0,0,0.30372,0,0,3.8134,0,0,0.115259,0,0,0,0,0,0,0,0,0,0,3.68195
11,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322663,0,0,0,0,0,0,0,0,0.150396,0,0,0,0,0.851133
11,10,4,0,0,0.311762,0,0,0,0,0,0,0,0,0,0,2.93522,0,0,0,0,0,0,0,0,0,0,0.404677,0,0,2.64354
4,6,5,0,0,0,0,1.99367,0,0,0,0,0,0,0,0,3.37937,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4756
5,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36637,0,0,0.167219,0,0,0,0,0,0,0,0,0,0,1.25216
2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75447,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3772
8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67086
4,10,9,0,0,0,0,0.500348,0,0,0,0,0,0,0,0,3.20632,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63554
13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46665,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13484
4,15,4,0,0,0,0,0,0,0,0,0,0,1.51393,0,0,2.19539,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98782
16,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0165,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33282
16,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16562,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99348
4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75258,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78101
10,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84307,0,0,0.203861,0,0,0.300345,0,0,0,0,0,0,0,2.5958
10,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0.155447,3.01922,0,0,1.41486,0.11189,0,0,0,0.187766,0,0,0,0,0,5.2343
11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02448,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20249
9,4,4,0,0,0,0,0,0,0,0,0,0,1.17833,0,0,3.89041,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61646
13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640407
9,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0.244649,3.69641,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02534
16,5,2,0.308024,0,0,0,0,0,0,0,0,0,0,0,0,1.17039,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29444
14,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.808,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55663
4,12,8,0,0,0,0,1.23282,0,0,0,0,0,0,0,0,1.85471,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97884
10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42791,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22185
16,12,1,0,0,0,0,0.358567,0,0,0,0,0,0,0,0,0.457359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421126
3,15,1,0,0.225765,0,0,0,0,0,0,0,0,0,0,0,0.65263,0,0,0,0,0,0,0,0,0,0,0,0.265015,0,0.597691
7,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0.778224,1.15016,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48254
4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42084,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25299
15,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63166,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52859
11,4,5,0,0,0,0.485763,0,0,0,0,0,0,0,0,0,1.07744,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02798
8,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56579,0.525977,0,0,0,0,0,0,0,0,0,0,0,0,5.82562
5,3,1,0,0,0,0,0.298855,0,0,0,0,0,0,0,0,2.78578,0,0,0.12857,0,0,0,0,0,0,0,0,0.358555,0,3.05877
3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86633,0,0,0.901265,0,0,0,0,0,0,0,0,0,0,3.01844
11,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70633,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63972
11,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52397,0,0,0,0,0,0,0,0,0,0,0,0,0.336846,3.4809
3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455896,0,0,0,0,0,0,0,0,0.267198,0,0,0,0,1.0652
3,5,6,0,0,0,0,0.135304,0,0,0.370807,0,0,0,0,0,4.38421,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46042
5,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750323,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08355
14,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79486,0,0,0,0,0,0,0,0,0.713671,0,0,0,0,7.02205
1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90348,0,0.162594,0,0,0,0,0,0,0,0,0,0,0,2.10748
14,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768738
13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46501,0.267146,0,0,0,0,0,0,0,0,0,0,0,0,2.55323
